vespa di mare,portuguese man o' war,word,Animals,hard
gru coronata,black crowned crane,word,Animals,hard
lupo grigio,grey wolf,word,Animals,hard
tigre siberiana,siberian tiger,word,Animals,hard
coccodrillo,dolphin,word,Animals,hard
fenicottero azzurro,blue flamingo,word,Animals,hard
balena,whale,word,Animals,hard
gallinella,guinea fowl,word,Animals,hard
pecora,ewe,word,Animals,hard
elefante marino del sud,southern elephant seal,word,Animals,hard
gazzella,gazelle,word,Animals,hard
alligatore,alligator,word,Animals,hard
giaguaro,jaguar,word,Animals,hard
pinguino imperatore,emperor penguin,word,Animals,hard
ippopotamo,hippopotamus,word,Animals,hard
scoiattolo rosso,red squirrel,word,Animals,hard
cammello di bactriana,bactrian camel,word,Animals,hard

biblioteca,library,word,Education,hard
calcolo,calculation,word,Education,hard
derivata,derivative,word,Education,hard
equazione differenziale,differential equation,word,Education,hard
geometria analitica,analytic geometry,word,Education,hard
ipotesi,hypothesis,word,Education,hard
legge di Newton,Newton's law,word,Education,hard
materia oscura,dark matter,word,Education,hard
notazione scientifica,scientific notation,word,Education,hard
probabilità,probability,word,Education,hard
quantum,quantum,word,Education,hard
razionale,rational,word,Education,hard
statistica,statistics,word,Education,hard
teorema,theorem,word,Education,hard
vettore,vector,word,Education,hard
algoritmo,algorithm,word,Education,hard
calcolo integrale,integral calculus,word,Education,hard
distribuzione normale,normal distribution,word,Education,hard
equazione lineare,linear equation,word,Education,hard
funzione esponenziale,exponential function,word,Education,hard
geometria non euclidea,non-Euclidean geometry,word,Education,hard
ipotesi alternativa,alternative hypothesis,word,Education,hard
logaritmo,logarithm,word,Education,hard
numero complesso,complex number,word,Education,hard
ottimizzazione,optimization,word,Education,hard
proiezione,projection,word,Education,hard
quantificatore,quantifier,word,Education,hard
ragionamento logico,logical reasoning,word,Education,hard
sistema di equazioni,equation system,word,Education,hard
teoria del caos,chaos theory,word,Education,hard
volontà libera,free will,word,Education,hard
analisi funzionale,functional analysis,word,Education,hard
calcolo differenziale,differential calculus,word,Education,hard
esperimento di pensiero,thought experiment,word,Education,hard
geometria frattale,fractal geometry,word,Education,hard
induzione matematica,mathematical induction,word,Education,hard
logica proposizionale,propositional logic,word,Education,hard
numero primo,prime number,word,Education,hard
predicato,predicate,word,Education,hard
relazione binaria,binary relation,word,Education,hard
Italian_Word,English_Translation,Type,Category,Difficulty_Level
analisi,analysis,word,Education,hard
astronomia,astronomy,word,Education,hard
biochimica,biochemistry,word,Education,hard
calcolo numerico,numerical computation,word,Education,hard
cifrario,cipher,word,Education,hard
diritto legale,legal rights,word,Education,hard
equazione differenziale ordinaria,ordinary differential equation,word,Education,hard
filosofia,philosophy,word,Education,hard
geografia,geography,word,Education,hard
idrologia,hydrology,word,Education,hard
linguaggio di programmazione,programming language,word,Education,hard
meccanica classica,classical mechanics,word,Education,hard
narrativa,narrative,word,Education,hard
ottica,optics,word,Education,hard
prova matematica,mathematical proof,word,Education,hard
quantità,quantity,word,Education,hard
ragionamento critico,critical reasoning,word,Education,hard
statistica inferenziale,inferential statistics,word,Education,hard
teoria della relatività,theory of relativity,word,Education,hard
valore assoluto,absolute value,word,Education,hard
analisi numerica,numerical analysis,word,Education,hard
biologia molecolare,molecular biology,word,Education,hard
calcolo tensoriale,tensor calculus,word,Education,hard
criptografia,cryptography,word,Education,hard
economia economics,word,Education,hard
filologia,philology,word,Education,hard
geologia,geology,word,Education,hard
idrodinamica,hydrodynamics,word,Education,hard
linguistica,linguistics,word,Education,hard
meccanica quantistica,quantum mechanics,word,Education,hard
numerazione,numeration,word,Education,hard
ottimizzazione combinatoria,combinatorial optimization,word,Education,hard
prova scientifica,scientific evidence,word,Education,hard
quantum computing,word,Education,hard
ragionamento deduttivo,deductive reasoning,word,Education,hard
statistica descrittiva,descriptive statistics,word,Education,hard
teoria delle stringhe,string theory,word,Education,hard
valore numerico,numerical value,word,Education,hard
Italian_Word,English_Translation,Type,Category,Difficulty_Level
comprensione,comprehension,word,Education,hard
disciplina,discipline,word,Education,hard
educazione,education,word,Education,hard
formazione,training,word,Education,hard
grammatica,grammar,word,Education,hard
istruzione,instruction,word,Education,hard
letture,supplementary reading,word,Education,hard
matematica,mathematics,word,Education,hard
note,notes,word,Education,hard
osservazione,observation,word,Education,hard
pedagogia,pedagogy,word,Education,hard
quiz,quiz,word,Education,hard
ricerca,research,word,Education,hard
scuola,school,word,Education,hard
test,test,word,Education,hard
università,university,word,Education,hard
valutazione,evaluation,word,Education,hard
apprendimento,learning,word,Education,hard
biblioteca,library,word,Education,hard
conoscenza,knowledge,word,Education,hard
didattica,teaching,word,Education,hard
esame,exam,word,Education,hard
formazione professionale,vocational training,word,Education,hard
graduatoria,ranking,word,Education,hard
istruzione superiore,higher education,word,Education,hard
lezioni,lessons,word,Education,hard
memoria,memory,word,Education,hard
organizzazione,organization,word,Education,hard
psicologia,psychology,word,Education,hard
risorse educative,educational resources,word,Education,hard
scienza,science,word,Education,hard
tutoring,tutoring,word,Education,hard
valutazione delle prestazioni,performance evaluation,word,Education,hard
argomento,topic,word,Education,hard
bibliografia,bibliography,word,Education,hard
conoscenza generale,general knowledge,word,Education,hard
dispositivo di apprendimento,learning device,word,Education,hard
esperimento,experiment,word,Education,hard
fisica,physics,word,Education,hard
grammatica italiana,Italian grammar,word,Education,hard
informatica,computer science,word,Education,hard
linguaggio,language,word,Education,hard
Italian_Word,English_Translation,Type,Category,Difficulty_Level
Unisciti a noi,Join us,phrase,Education,hard
Un'opportunità unica,An unique opportunity,phrase,Education,hard
Espandi le tue conoscenze,Expand your knowledge,phrase,Education,hard
Supera i tuoi limiti,Push your limits,phrase,Education,hard
Sfida te stesso,Challenge yourself,phrase,Education,hard
Coltiva la tua mente,Nurture your mind,phrase,Education,hard
Scopri il mondo della scienza,Discover the world of science,phrase,Education,hard
Sii il protagonista del tuo apprendimento,Be the protagonist of your learning,phrase,Education,hard
Preparati per il successo,Prepare for success,phrase,Education,hard
Sviluppa nuove competenze,Develop new skills,phrase,Education,hard
Migliora la tua abilità linguistica,Improve your language skills,phrase,Education,hard
Esplora nuovi orizzonti,Explore new horizons,phrase,Education,hard
Dai vita alla tua passione,Bring your passion to life,phrase,Education,hard
Apri la tua mente,Open your mind,phrase,Education,hard
Scopri il piacere dell'apprendimento,Discover the joy of learning,phrase,Education,hard
Sfoglia nuovi libri,Explore new books,phrase,Education,hard
Impara con divertimento,Learn with fun,phrase,Education,hard
Sconfiggi le sfide dell'apprendimento,Overcome the challenges of learning,phrase,Education,hard
Scopri il potere della conoscenza,Discover the power of knowledge,phrase,Education,hard
Prendi il controllo del tuo apprendimento,Take control of your learning,phrase,Education,hard
Esplora il mondo dell'arte,Explore the world of art,phrase,Education,hard
Vivi esperienze uniche di apprendimento,Live unique learning experiences,phrase,Education,hard
Scopri il fascino della matematica,Discover the charm of mathematics,phrase,Education,hard
Coltiva la tua curiosità,Nurture your curiosity,phrase,Education,hard
Sperimenta nuovi metodi di studio,Experiment with new study methods,phrase,Education,hard
Raggiungi nuove vette di conoscenza,Reach new heights of knowledge,phrase,Education,hard
Sblocca il tuo potenziale,Unlock your potential,phrase,Education,hard
Diventa uno studente di successo,Become a successful student,phrase,Education,hard
Scopri l'arte dell'apprendimento,Discover the art of learning,phrase,Education,hard
Affronta nuove sfide accademiche,Face new academic challenges,phrase,Education,hard
Esplora le meraviglie del mondo,Explore the wonders of the world,phrase,Education,hard
Apri la porta al sapere,Open the door to knowledge,phrase,Education,hard
Insegui i tuoi sogni,Chase your dreams,phrase,Education,hard
Vivi esperienze che cambieranno la tua vita,Live experiences that will change your life,phrase,Education,hard
Scopri il lato divertente dell'apprendimento,Discover the fun side of learning,phrase,
Italian_Word,English_Translation,Type,Category,Difficulty_Level
Nuove prospettive,New perspectives,phrase,Education,hard
Sfida il tuo intelletto,Challenge your intellect,phrase,Education,hard
Esplora l'universo della conoscenza,Explore the universe of knowledge,phrase,Education,hard
Cresci professionalmente,Grow professionally,phrase,Education,hard
Scopri il fascino delle lingue straniere,Discover the charm of foreign languages,phrase,Education,hard
Coltiva il potenziale dentro di te,Cultivate the potential within you,phrase,Education,hard
Vivi l'avventura dell'apprendimento,Live the adventure of learning,phrase,Education,hard
Raggiungi l'eccellenza academica,Reach academic excellence,phrase,Education,hard
Amplia il tuo bagaglio culturale,Expand your cultural knowledge,phrase,Education,hard
Esplora l'interconnessione delle discipline,Explore the interconnectedness of disciplines,phrase,Education,hard
Superati i tuoi limiti accademici,Push your academic limits,phrase,Education,hard
Affronta le sfide con determinazione,Face challenges with determination,phrase,Education,hard
Sviluppa la tua intelligenza emotiva,Develop your emotional intelligence,phrase,Education,hard
Scopri il potere dell'apprendimento continuo,Discover the power of lifelong learning,phrase,Education,hard
Apri la porta a nuove opportunità,Open the door to new opportunities,phrase,Education,hard
Sperimenta l'apprendimento attivo,Experience active learning,phrase,Education,hard
Esplora il vasto mondo della scienza,Explore the vast world of science,phrase,Education,hard
Entra nel regno della conoscenza,Enter the realm of knowledge,phrase,Education,hard
Coltiva la tua creatività,Cultivate your creativity,phrase,Education,hard
Scopri l'arte del pensiero critico,Discover the art of critical thinking,phrase,Education,hard
Sfida il tuo cervello,Challenge your brain,phrase,Education,hard
Raggiungi nuove vette accademiche,Reach new academic heights,phrase,Education,hard
Esplora le meraviglie della natura,Explore the wonders of nature,phrase,Education,hard
Sviluppa la tua competenza digitale,Develop your digital competence,phrase,Education,hard
Scopri l'emozione del sapere,Discover the thrill of knowledge,phrase,Education,hard
Affronta le nuove frontiere dell'apprendimento,Face the new frontiers of learning,phrase,Education,hard
Inizia il tuo viaggio di apprendimento,Begin your learning journey,phrase,Education,hard
Esplora la bellezza del sapere,Explore the beauty of knowledge,phrase,Education,hard
Affronta le sfide con coraggio,Face challenges with courage,phrase,Education,hard
Coltiva la tua passione per la scoperta,Cultivate your passion for discovery,phrase,Education,hard
Scopri l'energia dell'apprendimento,Discover the energy of learning,phrase,Education,hard
Sii il protagonista della tua formazione,Be the protagonist of your education,phrase,Education,hard
Italian_Word,English_Translation,Type,Category,Difficulty_Level
Abbraccia il potere della conoscenza,Embrace the power of knowledge,phrase,Education,hard
Esplora le frontiere dell'apprendimento,Explore the frontiers of learning,phrase,Education,hard
Coltiva la tua sete di apprendimento,Cultivate your thirst for learning,phrase,Education,hard
Scopri l'eccellenza accademica,Discover academic excellence,phrase,Education,hard
Affronta nuove sfide intellettuali,Take on new intellectual challenges,phrase,Education,hard
Esplora il mondo della ricerca,Explore the world of research,phrase,Education,hard
Sviluppa la tua autodisciplina,Develop your self-discipline,phrase,Education,hard
Scopri la bellezza della scoperta,Discover the beauty of discovery,phrase,Education,hard
Vivi esperienze di apprendimento uniche,Live unique learning experiences,phrase,Education,hard
Coltiva l'arte della concentrazione,Cultivate the art of concentration,phrase,Education,hard
Esplora nuovi approcci educativi,Explore new educational approaches,phrase,Education,hard
Affronta le sfide dell'apprendimento con passione,Tackle learning challenges with passion,phrase,Education,hard
Scopri l'empowerment dell'educazione,Discover the empowerment of education,phrase,Education,hard
Sviluppa la tua mente critica,Develop your critical mind,phrase,Education,hard
Apri la tua mente a nuove prospettive,Open your mind to new perspectives,phrase,Education,hard
Esplora l'universo del sapere,Explore the universe of knowledge,phrase,Education,hard
Coltiva la tua sete di sapere,Cultivate your thirst for knowledge,phrase,Education,hard
Scopri l'entusiasmo dell'apprendimento,Discover the enthusiasm of learning,phrase,Education,hard
Sfida i tuoi limiti intellettuali,Challenge your intellectual limits,phrase,Education,hard
Raggiungi nuovi orizzonti educativi,Reach new educational horizons,phrase,Education,hard
Esplora la complessità del sapere,Explore the complexity of knowledge,phrase,Education,hard
Affronta le sfide dell'istruzione,Face the challenges of education,phrase,Education,hard
Scopri la meraviglia dell'apprendimento,Discover the wonder of learning,phrase,Education,hard
Sviluppa la tua curiosità intellettuale,Develop your intellectual curiosity,phrase,Education,hard
Coltiva l'abilità di apprendere in modo autonomo,Cultivate the ability to learn autonomously,phrase,Education,hard
Esplora l'interesse per l'apprendimento continuo,Explore interest in lifelong learning,phrase,Education,hard
Superati gli ostacoli dell'educazione,Overcome the obstacles of education,phrase,Education,hard
Scopri il potere delle competenze,Discover the power of skills,phrase,Education,hard
Apri la tua mente all'apprendimento illimitato,Open your mind to limitless learning,phrase,Education,hard
Esplora il piacere di imparare ogni giorno,Explore the joy of learning every day,phrase,Education,hard
Italian_Word,English_Translation,Type,Category,Difficulty_Level
Coltiva la passione per l'acquisizione di nuove competenze,Cultivate a passion for acquiring new skills,phrase,Education,hard
Esplora le infinite possibilità dell'apprendimento,Explore the infinite possibilities of learning,phrase,Education,hard
Affronta le sfide dell'istruzione con determinazione,Tackle the challenges of education with determination,phrase,Education,hard
Scopri il valore dell'apprendimento continuo,Discover the value of lifelong learning,phrase,Education,hard
Sviluppa la tua abilità di risoluzione dei problemi,Develop your problem-solving skills,phrase,Education,hard
Coltiva una mentalità aperta verso la conoscenza,Cultivate an open mindset towards knowledge,phrase,Education,hard
Esplora le connessioni tra le diverse discipline,Explore the connections between different disciplines,phrase,Education,hard
Affronta le sfide dell'apprendimento con resilienza,Face learning challenges with resilience,phrase,Education,hard
Scopri il piacere di esplorare nuove aree di studio,Discover the joy of exploring new areas of study,phrase,Education,hard
Sviluppa la tua abilità di pensiero critico,Develop your critical thinking skills,phrase,Education,hard
Coltiva la tua sete di conoscenza,Cultivate your thirst for knowledge,phrase,Education,hard
Esplora il potenziale illimitato dell'apprendimento,Explore the unlimited potential of learning,phrase,Education,hard
Affronta le sfide accademiche con perseveranza,Tackle academic challenges with perseverance,phrase,Education,hard
Scopri l'arte di imparare in modo efficiente,Discover the art of efficient learning,phrase,Education,hard
Sviluppa la tua abilità di comunicazione,Develop your communication skills,phrase,Education,hard
Coltiva l'interesse per la scoperta scientifica,Cultivate an interest in scientific exploration,phrase,Education,hard
Esplora le nuove frontiere dell'educazione,Explore the new frontiers of education,phrase,Education,hard
Affronta le sfide dell'apprendimento con flessibilità,Face learning challenges with flexibility,phrase,Education,hard
Scopri il piacere di acquisire nuove competenze,Discover the pleasure of acquiring new skills,phrase,Education,hard
Sviluppa la tua abilità di pensiero creativo,Develop your creative thinking skills,phrase,Education,hard
Coltiva la tua passione per la ricerca,Cultivate your passion for research,phrase,Education,hard
Esplora il potere dell'apprendimento collaborativo,Explore the power of collaborative learning,phrase,Education,hard
Affronta le sfide accademiche con determinazione,Tackle academic challenges with determination,phrase,Education,hard
Scopri l'arte di apprendere da diverse prospettive,Discover the art of learning from different perspectives,phrase,Education,hard
Sviluppa la tua abilità di problem-solving,Develop your problem-solving skills,phrase,Education,hard
Coltiva l'interesse per l'apprendimento autentico,Cultivate an interest in authentic learning,phrase,Education,hard
Esplora il fascino della scoperta scientifica,Explore the fascination of scientific discovery,phrase,Education,hard

Libro,Book,Word,Education,Beginner
Scuola,School,Word,Education,Beginner
Libreria,Library,Word,Education,Beginner
Università,University,Word,Education,Beginner
Lezione,Lesson,Word,Education,Beginner
Professore,Professor,Word,Education,Beginner
Apprendimento,Learning,Word,Education,Beginner
Conversazione,Conversation,Word,Education,Beginner
Esame,Exam,Word,Education,Beginner
Lingua,Language,Word,Education,Beginner
Parola,Word,Word,Education,Beginner
Libro,Book,Word,Education,Beginner
Penna,Pen,Word,Education,Beginner
Matita,Pencil,Word,Education,Beginner
algebra,algebra,word,Education,Beginner
biologia,biology,word,Education,Beginner
chimica,chemistry,word,Education,Beginner
dizionario,dictionary,word,Education,Beginner
equazione,equation,word,Education,Beginner
formula,formula,word,Education,Beginner
geometria,geometry,word,Education,Beginner
storia,history,word,Education,Beginner
intero,integer,word,Education,Beginner
quaderno,notebook,word,Education,Beginner
cinematica,kinematics,word,Education,Beginner
lingua,language,word,Education,Beginner
matematica,mathematics,word,Education,Beginner
quaderno,notebook,word,Education,Beginner
organico,organic,word,Education,Beginner
fisica,physics,word,Education,Beginner
quadratica,quadratic,word,Education,Beginner
rapporto,ratio,word,Education,Beginner
scienza,science,word,Education,Beginner
trigonometria,trigonometry,word,Education,Beginner
vocabolario,vocabulary,word,Education,Beginner
foglio di lavoro,worksheet,word,Education,Beginner
esperimento,experiment,word,Education,Intermediate
geografia,geography,word,Education,Intermediate
compiti,homework,word,Education,Intermediate
inferenza,inference,word,Education,Intermediate
letteratura,literature,word,Education,Intermediate
misurazione,measurement,word,Education,Intermediate
narrativa,narrative,word,Education,Intermediate
osservazione,observation,word,Education,Intermediate
poesia,poetry,word,Education,Intermediate
quantum,quantum,word,Education,Intermediate


Phrase,Posso avere il conto?,Can I have the bill?,Shopping,Intermediate
Word,Acqua,Water,Food and Drinks,Beginner

Phrase,Non capisco,I don't understand,Basic Phrases,Beginner
Word,Penna,Pen,Stationery,Beginner
Casa,House,Word,Places,Beginner

Amico,Friend,Word,Relationships,Beginner
Gelateria,Ice cream shop,Phrase,Food,Intermediate
Bello,Beautiful,Word,Adjectives,Intermediate
Famiglia,Family,Word,Relationships,Beginner
Mangiare,To eat,Word,Verbs,Intermediate
Strada,Street,Word,Places,Beginner
Lavoro,Work,Word,Occupations,Intermediate
Bambino,Child,Word,Family,Beginner
Parco,Park,Word,Places,Beginner
Insegnante,Teacher,Word,Occupations,Intermediate
Cinema,Movie theater,Word,Entertainment,Intermediate
Mela,Apple,Word,Food,Beginner
Luna,Moon,Word,Nature,Beginner
Piatto,Dish,Word,Food,Intermediate
Lavorare,To work,Word,Verbs,Intermediate
Gelato,Ice cream,Word,Food,Intermediate
Città,City,Word,Places,Beginner
Fiume,River,Word,Nature,Beginner
Musica,Music,Word,Entertainment,Beginner
Penna,Pen,Word,Stationery,Beginner
Ospedale,Hospital,Word,Places,Intermediate
Caffè,Coffee,Word,Beverages,Beginner
Sole,Sun,Word,Nature,Beginner
Maglia,Shirt,Word,Clothing,Intermediate
Passeggiare,To walk,Word,Verbs,Intermediate
Viaggio,Trip,Word,Travel,Intermediate
Telefono,Phone,Word,Technology,Beginner
Carta,Card,Word,Stationery,Intermediate
Porta,Door,Word,Home,Beginner
Chiesa,Church,Word,Places,Beginner
Felice,Happy,Word,Emotions,Beginner
Zaino,Backpack,Word,Accessories,Beginner
Spiaggia,Beach,Word,Places,Beginner
Bere,To drink,Word,Verbs,Beginner
Aeroporto,Airport,Word,Travel,Intermediate
Festa,Party,Word,Celebrations,Beginner
Bosco,Forest,Word,Nature,Beginner
Libertà,Freedom,Word,Concepts,Intermediate
Italian_Word,English_Translation,Type,Category,Difficulty_Level


Phrase,Mi piace molto questo posto,I really like this place,Travel,Intermediate
Phrase,Quanto costa?,How much does it cost?,Shopping,Intermediate


Tavolo,Table,Word,Furniture,Beginner
Casa,House,Word,Home,Beginner
Lampada,Lamp,Word,Lighting,Beginner
Porta,Door,Word,Home,Beginner
Finestra,Window,Word,Home,Beginner
Letto,Bed,Word,Furniture,Beginner
Sedia,Chair,Word,Furniture,Beginner


Auto,Car,Word,Transportation,Beginner



Acqua,Water,Word,Beverages,Beginner

Treno,Train,Word,Transportation,Beginner
Giardino,Garden,Word,Outdoors,Beginner
Cucina,Kitchen,Word,Home,Beginner
Pianta,Plant,Word,Nature,Beginner
Maglia,Shirt,Word,Clothing,Beginner
Computer,Computer,Word,Technology,Beginner
Televisore,Television,Word,Electronics,Beginner
Caffè,Coffee,Word,Beverages,Beginner
Mela,Apple,Word,Fruits,Beginner
Pesce,Fish,Word,Food,Beginner
Banana,Banana,Word,Fruits,Beginner
Camicia,Shirt,Word,Clothing,Beginner
Telefono,Phone,Word,Technology,Beginner
Orologio,Clock,Word,Time,Beginner
Scarpe,Shoes,Word,Clothing,Beginner
Montagna,Mountain,Word,Nature,Beginner
Fiori,Flowers,Word,Plants,Beginner
Italian_Word,English_Translation,Type,Category,Difficulty_Level
Vino,Wine,Word,Beverages,Beginner
Bicchiere,Glass,Word,Tableware,Beginner
Bancone,Counter,Word,Furniture,Beginner
Divano,Sofa,Word,Furniture,Beginner
Lavandino,Sink,Word,Home,Beginner
Quadro,Painting,Word,Art,Beginner
Cuscino,Pillow,Word,Furniture,Beginner
Tappeto,Rug,Word,Flooring,Beginner
Dolce,Dessert,Word,Food,Beginner
Pizza,Pizza,Word,Food,Beginner
Gelato,Ice Cream,Word,Food,Beginner
Pasta,Pasta,Word,Food,Beginner
Ristorante,Restaurant,Word,Food,Beginner
Zucchero,Sugar,Word,Ingredients,Beginner
Olio,Oil,Word,Ingredients,Beginner
Sale,Salt,Word,Ingredients,Beginner
Pepe,Pepper,Word,Ingredients,Beginner
Riso,Rice,Word,Food,Beginner
Pomodoro,Tomato,Word,Food,Beginner
Formaggio,Cheese,Word,Food,Beginner
Pane,Bread,Word,Food,Beginner
Pollo,Chicken,Word,Food,Beginner
Manzo,Beef,Word,Food,Beginner
Maiale,Pork,Word,Food,Beginner
Verdura,Vegetable,Word,Food,Beginner
Frutta,Fruit,Word,Food,Beginner
Cibo,Food,Word,Food,Beginner
Mangiare,To Eat,Phrase,Verbs,Beginner
Bere,To Drink,Phrase,Verbs,Beginner
Andare,To Go,Phrase,Verbs,Beginner
Venire,To Come,Phrase,Verbs,Beginner
Fare,To Do,Phrase,Verbs,Beginner
Studiare,To Study,Phrase,Verbs,Beginner
Parlare,To Speak,Phrase,Verbs,Beginner
Lavorare,To Work,Phrase,Verbs,Beginner
Ascoltare,To Listen,Phrase,Verbs,Beginner
Guardare,To Watch,Phrase,Verbs,Beginner
Leggere,To Read,Phrase,Verbs,Beginner
Scrivere,To Write,Phrase,Verbs,Beginner
Italian_Word,English_Translation,Type,Category,Difficulty_Level
Casa,House,Word,Home,Beginner


Porta,Door,Word,Furniture,Beginner
Finestra,Window,Word,Furniture,Beginner
Letto,Bed,Word,Furniture,Beginner
Sedia,Chair,Word,Furniture,Beginner
Scrivania,Desk,Word,Furniture,Beginner
Amico,Friend,Word,Relationships,Beginner
Madre,Mother,Word,Family,Beginner
Padre,Father,Word,Family,Beginner
Fratello,Brother,Word,Family,Beginner
Sorella,Sister,Word,Family,Beginner
Nonna,Grandmother,Word,Family,Beginner
Nonno,Grandfather,Word,Family,Beginner
Zoo,Zoo,Word,Places,Beginner
Spiaggia,Beach,Word,Places,Beginner
Montagna,Mountain,Word,Places,Beginner
Città,City,Word,Places,Beginner
Lago,Lake,Word,Places,Beginner
Fiume,River,Word,Places,Beginner
Mare,Sea,Word,Places,Beginner
Albero,Tree,Word,Nature,Beginner
Fiore,Flower,Word,Nature,Beginner
Nuoto,Swimming,Phrase,Sports,Beginner
Calcio,Football,Phrase,Sports,Beginner
Basket,Basketball,Phrase,Sports,Beginner
Tennis,Tennis,Phrase,Sports,Beginner
Corsa,Running,Phrase,Sports,Beginner
Volo,Flight,Phrase,Travel,Beginner
Treno,Train,Phrase,Travel,Beginner
Auto,Car,Phrase,Travel,Beginner
Italian_Word,English_Translation,Type,Category,Difficulty_Level
Acqua,Water,Word,Food and Drinks,Beginner
Caffè,Coffee,Word,Food and Drinks,Beginner
Pane,Bread,Word,Food and Drinks,Beginner
Pizza,Pizza,Word,Food and Drinks,Beginner
Gelato,Ice Cream,Word,Food and Drinks,Beginner
Formaggio,Cheese,Word,Food and Drinks,Beginner
Pasta,Pasta,Word,Food and Drinks,Beginner
Insalata,Salad,Word,Food and Drinks,Beginner
Carne,Meat,Word,Food and Drinks,Beginner
Pollo,Chicken,Word,Food and Drinks,Beginner
Frutta,Fruit,Word,Food and Drinks,Beginner
Verdura,Vegetable,Word,Food and Drinks,Beginner
Cibo,Food,Word,Food and Drinks,Beginner
Bevanda,Drink,Word,Food and Drinks,Beginner


Cucina,Kitchen,Word,Home,Beginner
Bagno,Bathroom,Word,Home,Beginner
Camera da letto,Bedroom,Phrase,Home,Beginner
Cucina,Kitchen,Word,Home,Beginner
Soggiorno,Living room,Word,Home,Beginner
Sala da pranzo,Dining room,Phrase,Home,Beginner
Giardino,Garden,Word,Home,Beginner
Garage,Garage,Word,Home,Beginner
Terrazza,Terrace,Word,Home,Beginner
Cantina,Cellar,Word,Home,Beginner
Soppalco,Loft,Word,Home,Beginner
Scatola,Box,Word,Home,Beginner


Gioco,Game,Word,Entertainment,Beginner
Film,Movie,Word,Entertainment,Beginner
Musica,Music,Word,Entertainment,Beginner
Teatro,Theater,Word,Entertainment,Beginner


Italian_Word,English_Translation,Type,Category,Difficulty_Level
Banana,Banana,Word,Food and Drinks,Intermediate
Ananas,Pineapple,Word,Food and Drinks,Intermediate
Pomodoro,Tomato,Word,Food and Drinks,Intermediate
Patate,Potato,Word,Food and Drinks,Intermediate
Peperoni,Bell Peppers,Word,Food and Drinks,Intermediate
Riso,Rice,Word,Food and Drinks,Intermediate
Zucchero,Sugar,Word,Food and Drinks,Intermediate
Sale,Salt,Word,Food and Drinks,Intermediate
Pepe,Pepper,Word,Food and Drinks,Intermediate
Vino,Wine,Word,Food and Drinks,Intermediate
Birra,Beer,Word,Food and Drinks,Intermediate
Carota,Carrot,Word,Food and Drinks,Intermediate
Melanzana,Eggplant,Word,Food and Drinks,Intermediate
Arancia,Orange,Word,Food and Drinks,Intermediate
Limone,Lemon,Word,Food and Drinks,Intermediate
Mela,Apple,Word,Food and Drinks,Intermediate
Ciliegia,Cherry,Word,Food and Drinks,Intermediate
Pera,Pear,Word,Food and Drinks,Intermediate
Pesca,Peach,Word,Food and Drinks,Intermediate
Fragola,Strawberry,Word,Food and Drinks,Intermediate
Uva,Grape,Word,Food and Drinks,Intermediate
Mirtilli,Blueberries,Word,Food and Drinks,Intermediate
Cocco,Coconut,Word,Food and Drinks,Intermediate
Mango,Mango,Word,Food and Drinks,Intermediate
Spinaci,Spinach,Word,Food and Drinks,Intermediate
Zucchine,Zucchini,Word,Food and Drinks,Intermediate
Cavolo,Cabbage,Word,Food and Drinks,Intermediate
Fagioli,Beans,Word,Food and Drinks,Intermediate
Broccoli,Broccoli,Word,Food and Drinks,Intermediate
Cereali,Cereals,Word,Food and Drinks,Intermediate
Pesce,Seafood,Word,Food and Drinks,Intermediate
Frittata,Omelette,Word,Food and Drinks,Intermediate
Torta,Cake,Word,Food and Drinks,Intermediate
Cioccolato,Chocolate,Word,Food and Drinks,Intermediate
Biscotti,Cookies,Word,Food and Drinks,Intermediate
Gelatina,Jelly,Word,Food and Drinks,Intermediate
Succo di frutta,Fruit juice,Phrase,Food and Drinks,Intermediate
Insalata mista,Mixed salad,Phrase,Food and Drinks,Intermediate
Formaggio, Cheese,Word,Food and Drinks,Intermediate
Riso al curry,Curry rice,Phrase,Food and Drinks,Intermediate


Italian_Word,English_Translation,Type,Category,Difficulty_Level
Rosso,Red,Word,Colors,Beginner
Blu,Blue,Word,Colors,Beginner
Giallo,Yellow,Word,Colors,Beginner
Verde,Green,Word,Colors,Beginner
Arancione,Orange,Word,Colors,Beginner
Viola,Purple,Word,Colors,Beginner
Rosa,Pink,Word,Colors,Beginner
Bianco,White,Word,Colors,Beginner
Nero,Black,Word,Colors,Beginner
Grigio,Gray,Word,Colors,Beginner
Marrone,Brown,Word,Colors,Beginner
Beige,Beige,Word,Colors,Beginner
Celeste,Sky blue,Word,Colors,Intermediate
Oro,Gold,Word,Colors,Beginner
Argento,Silver,Word,Colors,Beginner
Bronzo,Bronze,Word,Colors,Beginner
Ciano,Cyan,Word,Colors,Intermediate
Magenta,Magenta,Word,Colors,Intermediate
Indaco,Indigo,Word,Colors,Beginner
Zafferano,Saffron,Word,Colors,Intermediate
Melograno,Pomegranate,Word,Colors,Intermediate
Pesca,Peach,Word,Colors,Intermediate
Lavanda,Lavender,Word,Colors,Intermediate
Smeraldo,Emerald,Word,Colors,Intermediate
Turchese,Turquoise,Word,Colors,Intermediate
Lime,Lime,Word,Colors,Beginner
Bordeaux,Burgundy,Word,Colors,Intermediate
